id,verb,domain,item,decision
148,Advise,Justice,Which personalized rehabilitation programs to offer to offenders,No
148,Advise,Healthcare,Who to allocate ventilators to,No
148,Advise,Healthcare,Which personalised treatments to recommend to patients,No
148,Advise,Healthcare,Who gets an organ transplant,No
148,Advise,Business,Who to invite to a job interview,No
148,Advise,Business,The salary to offer prospective employees,No
148,Advise,Business,Whether to extend an employee’s contract,No
148,Advise,Military,Which areas to target in military operations,No
148,Advise,Disaster relief,Where to allocate resources after natural disasters,No
148,Advise,Disaster relief,Who to evacuate during natural disasters,No
148,Advise,Disaster relief,Where to deploy rescue teams after natural disasters,No
148,Advise,Disaster relief,How to allocate volunteers after natural disasters,No
148,Advise,Government,Who qualifies for government welfare programs,No
148,Advise,Government,Who gets audited for tax fraud,No
148,Advise,Education,Which students require additional academic support,No
149,Decide,Transport,Which pedestrian to hit in a car accident,No
149,Decide,Transport,Whether to prioritise the safety of passengers or pedestrians in a car accident,No
149,Decide,Transport,Whether to override a human driver's commands for safety reasons,Yes
149,Decide,Justice,The length of jail sentences for criminals,No
149,Decide,Justice,Who police should stop and search,No
149,Decide,Healthcare,Whether to perform a surgery,No
149,Decide,Business,Who to invite to a job interview,Yes
149,Decide,Disaster relief,Where to allocate resources after natural disasters,Yes
149,Decide,Disaster relief,Where to deploy rescue teams after natural disasters,Yes
149,Decide,Disaster relief,Who gets priority access to shelters after natural disasters,No
149,Decide,Social media,Which online content to remove as misinformation,Yes
149,Decide,Social media,How to moderate online discussions on controversial topics,Yes
149,Decide,Government,Which environmental policies to implement,Yes
149,Decide,Finance,Whether to offer loans to individuals,Yes
149,Decide,Finance,Which customers receive credit card limit increases,Yes
149,Advise,Transport,How to allocate ridesharing vehicles to customers,Yes
149,Advise,Healthcare,Who gets an organ transplant,No
149,Advise,Healthcare,When to withdraw life support,No
149,Advise,Business,Who gets promoted within a company,Yes
149,Advise,Business,Whether to extend an employee’s contract,No
149,Advise,Military,Which areas to target in military operations,No
149,Advise,Disaster relief,Who should receive medical treatment after natural disasters,No
149,Advise,Disaster relief,Where to deploy rescue teams after natural disasters,Yes
149,Advise,Social media,Which news articles to present to users on social media,Yes
149,Advise,Social media,How to moderate online discussions on controversial topics,Yes
149,Advise,Government,Who gets audited for tax fraud,Yes
149,Advise,Finance,Whether to invest in particular stocks,No
149,Advise,Education,Which grades to give students,No
149,Advise,Education,Which career paths to recommend to students,Yes
149,Advise,Education,Which students should receive disciplinary action,No
150,Decide,Justice,Whether to release convicted criminals from jail,No
150,Decide,Justice,Who police should stop and search,No
150,Decide,Healthcare,Who to allocate ventilators to,No
150,Decide,Healthcare,When to withdraw life support,No
150,Decide,Social media,Which online content to remove as misinformation,Yes
150,Decide,Social media,Which news articles to present to users on social media,Yes
150,Decide,Social media,Which online videos to remove as deep fakes,Yes
150,Decide,Social media,Whether social media users are mental health risks,No
150,Decide,Social media,How to moderate online discussions on controversial topics,Yes
150,Decide,Government,Which environmental policies to implement,No
150,Decide,Government,How to allocate public healthcare funding,No
150,Decide,Finance,Whether to offer loans to individuals,Yes
150,Decide,Finance,Whether to offer loans to small businesses,Yes
150,Decide,Finance,Which premiums to set in insurance policies,Yes
150,Decide,Education,Which grades to give students,Yes
150,Advise,Justice,Whether to release convicted criminals from jail,No
150,Advise,Justice,The length of jail sentences for criminals,No
150,Advise,Healthcare,Who to allocate ventilators to,No
150,Advise,Healthcare,Which personalised treatments to recommend to patients,Yes
150,Advise,Healthcare,Who gets an organ transplant,No
150,Advise,Business,Who to invite to a job interview,Yes
150,Advise,Military,Where to fire missiles in military operations,No
150,Advise,Military,Whether to authorise drone strikes,No
150,Advise,Military,How to allocate medical resources on the battlefield,No
150,Advise,Disaster relief,Who to evacuate during natural disasters,No
150,Advise,Social media,Which news articles to present to users on social media,Yes
150,Advise,Social media,Which online videos to remove as deep fakes,Yes
150,Advise,Social media,Which social media accounts to ban for harmful behavior,Yes
150,Advise,Finance,Whether to offer loans to individuals,Yes
150,Advise,Finance,Whether to invest in particular stocks,Yes
151,Decide,Transport,Whether to prioritise the safety of passengers or pedestrians in a car accident,Yes
151,Decide,Transport,Which vehicles get priority at traffic lights and intersections,Yes
151,Decide,Transport,Which areas should have more traffic enforcement,Yes
151,Decide,Justice,The length of jail sentences for criminals,No
151,Decide,Justice,Who police should stop and search,Yes
151,Decide,Healthcare,Which personalised treatments to recommend to patients,Yes
151,Decide,Business,Who to invite to a job interview,No
151,Decide,Military,Whether to launch cyber counterattacks,No
151,Decide,Disaster relief,Who should receive medical treatment after natural disasters,Yes
151,Decide,Social media,Which news articles to present to users on social media,Yes
151,Decide,Government,Who qualifies for government welfare programs,Yes
151,Decide,Government,How to allocate public healthcare funding,Yes
151,Decide,Finance,Whether to offer loans to small businesses,Yes
151,Decide,Finance,Who qualifies for mortgage approval,No
151,Decide,Education,Which grades to give students,No
151,Advise,Transport,Whether to prioritise the safety of passengers or pedestrians in a car accident,Yes
151,Advise,Transport,Which vehicles get priority at traffic lights and intersections,Yes
151,Advise,Justice,Which personalized rehabilitation programs to offer to offenders,Yes
151,Advise,Business,The salary to offer prospective employees,No
151,Advise,Business,Whether to extend an employee’s contract,No
151,Advise,Military,Whether to authorise drone strikes,Yes
151,Advise,Disaster relief,Who should receive medical treatment after natural disasters,Yes
151,Advise,Disaster relief,Who gets priority access to shelters after natural disasters,Yes
151,Advise,Social media,Which online content to remove as misinformation,Yes
151,Advise,Government,Who to target with political messaging,Yes
151,Advise,Government,Which environmental policies to implement,Yes
151,Advise,Finance,Whether to invest in particular stocks,Yes
151,Advise,Finance,Which customers receive credit card limit increases,Yes
151,Advise,Education,Which grades to give students,No
151,Advise,Education,Which career paths to recommend to students,Yes
152,Decide,Transport,Which pedestrian to hit in a car accident,No
152,Decide,Transport,Whether to prioritise the safety of passengers or pedestrians in a car accident,No
152,Decide,Transport,Whether to override a human driver's commands for safety reasons,Yes
152,Decide,Healthcare,Which personalised treatments to recommend to patients,No
152,Decide,Healthcare,Who gets an organ transplant,No
152,Decide,Business,Who to lay off during company downsizing,No
152,Decide,Business,Who gets promoted within a company,No
152,Decide,Military,Whether to use lethal or non-lethal force in military operations,No
152,Decide,Military,Whether to authorise drone strikes,No
152,Decide,Disaster relief,Who to evacuate during natural disasters,No
152,Decide,Disaster relief,Who gets priority access to shelters after natural disasters,No
152,Decide,Government,How to allocate public healthcare funding,Yes
152,Decide,Finance,Whether to offer loans to small businesses,Yes
152,Decide,Education,Which students should receive scholarships,No
152,Decide,Education,Which students should receive disciplinary action,No
152,Advise,Transport,Which pedestrian to hit in a car accident,No
152,Advise,Transport,Whether to prioritise the safety of passengers or pedestrians in a car accident,No
152,Advise,Transport,Which vehicles get priority at traffic lights and intersections,No
152,Advise,Transport,How to allocate ridesharing vehicles to customers,Yes
152,Advise,Justice,Whether to release convicted criminals from jail,No
152,Advise,Justice,The length of jail sentences for criminals,No
152,Advise,Healthcare,Whether to perform a surgery,No
152,Advise,Healthcare,Who to allocate ventilators to,No
152,Advise,Military,Which areas to target in military operations,Yes
152,Advise,Military,How to allocate medical resources on the battlefield,Yes
152,Advise,Disaster relief,Who to evacuate during natural disasters,No
152,Advise,Disaster relief,Where to deploy rescue teams after natural disasters,Yes
152,Advise,Disaster relief,How to allocate volunteers after natural disasters,No
152,Advise,Social media,Which social media accounts to ban for harmful behavior,Yes
152,Advise,Education,Which students should receive scholarships,No
153,Decide,Transport,Which pedestrian to hit in a car accident,No
153,Decide,Transport,Which vehicles get priority at traffic lights and intersections,Yes
153,Decide,Justice,Whether to release convicted criminals from jail,No
153,Decide,Justice,Who police should stop and search,No
153,Decide,Healthcare,Which personalised treatments to recommend to patients,No
153,Decide,Healthcare,When to withdraw life support,No
153,Decide,Business,The salary to offer prospective employees,No
153,Decide,Military,Whether to authorise drone strikes,No
153,Decide,Social media,Which news articles to present to users on social media,No
153,Decide,Social media,Which social media accounts to ban for harmful behavior,No
153,Decide,Government,Who to target with political messaging,No
153,Decide,Government,Which refugees should be given asylum,No
153,Decide,Government,Which environmental policies to implement,No
153,Decide,Government,How to allocate public healthcare funding,No
153,Decide,Education,Which students to admit to schools and universities,No
153,Advise,Transport,Which areas should have more traffic enforcement,Yes
153,Advise,Transport,Whether to override a human driver's commands for safety reasons,Yes
153,Advise,Justice,Whether to grant parole to prisoners,No
153,Advise,Justice,Which neighborhoods should have more police patrols,Yes
153,Advise,Healthcare,Which personalised treatments to recommend to patients,Yes
153,Advise,Business,Who to lay off during company downsizing,No
153,Advise,Military,Whether to use lethal or non-lethal force in military operations,No
153,Advise,Disaster relief,Where to deploy rescue teams after natural disasters,Yes
153,Advise,Disaster relief,Who gets priority access to shelters after natural disasters,No
153,Advise,Social media,How to moderate online discussions on controversial topics,No
153,Advise,Government,Which environmental policies to implement,Yes
153,Advise,Government,How to allocate public healthcare funding,No
153,Advise,Education,Which grades to give students,No
153,Advise,Education,Which students to admit to schools and universities,No
153,Advise,Education,Which students require additional academic support,No
154,Decide,Transport,Whether to prioritise the safety of passengers or pedestrians in a car accident,No
154,Decide,Transport,Which vehicles get priority at traffic lights and intersections,No
154,Decide,Transport,How to allocate ridesharing vehicles to customers,No
154,Decide,Justice,Whether to release convicted criminals from jail,No
154,Decide,Justice,The length of jail sentences for criminals,No
154,Decide,Healthcare,Who should receive mental health support,No
154,Decide,Healthcare,When to withdraw life support,No
154,Decide,Business,Who to lay off during company downsizing,No
154,Decide,Military,Where to fire missiles in military operations,No
154,Decide,Disaster relief,Where to deploy rescue teams after natural disasters,No
154,Decide,Disaster relief,How to allocate volunteers after natural disasters,No
154,Decide,Government,Which refugees should be given asylum,No
154,Decide,Education,Which grades to give students,No
154,Decide,Education,Which students require additional academic support,No
154,Decide,Education,Which students should receive disciplinary action,No
154,Advise,Transport,Whether to prioritise the safety of passengers or pedestrians in a car accident,No
154,Advise,Justice,Whether to release convicted criminals from jail,No
154,Advise,Justice,Which personalized rehabilitation programs to offer to offenders,No
154,Advise,Healthcare,Who should receive mental health support,No
154,Advise,Healthcare,When to withdraw life support,No
154,Advise,Military,Where to fire missiles in military operations,No
154,Advise,Disaster relief,Who should receive medical treatment after natural disasters,No
154,Advise,Social media,Which online content to remove as misinformation,No
154,Advise,Social media,Which news articles to present to users on social media,No
154,Advise,Social media,Which online videos to remove as deep fakes,No
154,Advise,Social media,Which social media accounts to ban for harmful behavior,No
154,Advise,Government,How to allocate public healthcare funding,No
154,Advise,Finance,Who qualifies for mortgage approval,No
154,Advise,Finance,Which customers receive credit card limit increases,No
154,Advise,Education,Which students to admit to schools and universities,No
155,Decide,Transport,Which pedestrian to hit in a car accident,No
155,Decide,Transport,How to allocate ridesharing vehicles to customers,Yes
155,Decide,Transport,Whether to override a human driver's commands for safety reasons,No
155,Decide,Justice,The length of jail sentences for criminals,No
155,Decide,Business,Who to lay off during company downsizing,No
155,Decide,Business,Who gets promoted within a company,No
155,Decide,Military,Where to fire missiles in military operations,No
155,Decide,Military,Whether to launch cyber counterattacks,No
155,Decide,Disaster relief,Who should receive medical treatment after natural disasters,No
155,Decide,Disaster relief,Where to deploy rescue teams after natural disasters,No
155,Decide,Social media,How to moderate online discussions on controversial topics,No
155,Decide,Government,Who gets audited for tax fraud,Yes
155,Decide,Government,How to allocate public healthcare funding,No
155,Decide,Finance,Which premiums to set in insurance policies,Yes
155,Decide,Education,Which students to admit to schools and universities,No
155,Advise,Transport,Whether to prioritise the safety of passengers or pedestrians in a car accident,Yes
155,Advise,Transport,Which vehicles get priority at traffic lights and intersections,Yes
155,Advise,Justice,Whether to grant parole to prisoners,Yes
155,Advise,Justice,Which personalized rehabilitation programs to offer to offenders,Yes
155,Advise,Healthcare,Whether to perform a surgery,Yes
155,Advise,Healthcare,Who should receive mental health support,Yes
155,Advise,Healthcare,Who gets an organ transplant,No
155,Advise,Business,Who to lay off during company downsizing,Yes
155,Advise,Military,Whether to authorise drone strikes,No
155,Advise,Disaster relief,Who gets priority access to shelters after natural disasters,Yes
155,Advise,Social media,Which social media accounts to ban for harmful behavior,Yes
155,Advise,Government,Who gets audited for tax fraud,Yes
155,Advise,Finance,Whether to offer loans to small businesses,Yes
155,Advise,Finance,Which customers receive credit card limit increases,Yes
155,Advise,Education,Which students to admit to schools and universities,Yes
156,Decide,Transport,Whether to prioritise the safety of passengers or pedestrians in a car accident,Yes
156,Decide,Transport,How to allocate ridesharing vehicles to customers,Yes
156,Decide,Justice,Who police should stop and search,Yes
156,Decide,Healthcare,Whether to perform a surgery,No
156,Decide,Healthcare,Who should receive mental health support,No
156,Decide,Business,Whether to extend an employee’s contract,Yes
156,Decide,Military,Whether to launch cyber counterattacks,Yes
156,Decide,Disaster relief,Where to deploy rescue teams after natural disasters,Yes
156,Decide,Disaster relief,How to allocate volunteers after natural disasters,No
156,Decide,Social media,Whether social media users are mental health risks,No
156,Decide,Government,How to allocate public healthcare funding,Yes
156,Decide,Finance,Whether to offer loans to small businesses,Yes
156,Decide,Education,Which students to admit to schools and universities,No
156,Decide,Education,Which students should receive scholarships,Yes
156,Decide,Education,Which students should receive disciplinary action,Yes
156,Advise,Transport,Whether to prioritise the safety of passengers or pedestrians in a car accident,Yes
156,Advise,Justice,Which neighborhoods should have more police patrols,No
156,Advise,Healthcare,When to withdraw life support,No
156,Advise,Business,The salary to offer prospective employees,No
156,Advise,Military,Whether to use lethal or non-lethal force in military operations,Yes
156,Advise,Military,Whether to authorise drone strikes,No
156,Advise,Military,How to allocate medical resources on the battlefield,Yes
156,Advise,Disaster relief,Who should receive medical treatment after natural disasters,No
156,Advise,Disaster relief,Where to deploy rescue teams after natural disasters,No
156,Advise,Social media,Which news articles to present to users on social media,Yes
156,Advise,Social media,Whether social media users are mental health risks,Yes
156,Advise,Social media,How to moderate online discussions on controversial topics,Yes
156,Advise,Finance,Whether to offer loans to small businesses,No
156,Advise,Finance,Which customers receive credit card limit increases,Yes
156,Advise,Education,Which students should receive disciplinary action,No
157,Decide,Transport,Which pedestrian to hit in a car accident,No
157,Decide,Transport,Whether to prioritise the safety of passengers or pedestrians in a car accident,No
157,Decide,Transport,Which vehicles get priority at traffic lights and intersections,Yes
157,Decide,Transport,Whether to override a human driver's commands for safety reasons,Yes
157,Decide,Justice,Whether to grant parole to prisoners,Yes
157,Decide,Healthcare,Which personalised treatments to recommend to patients,Yes
157,Decide,Healthcare,When to withdraw life support,No
157,Decide,Business,Who to hire for a job,No
157,Decide,Business,Who gets promoted within a company,No
157,Decide,Government,Which refugees should be given asylum,Yes
157,Decide,Finance,Whether to offer loans to individuals,Yes
157,Decide,Finance,Whether to offer loans to small businesses,Yes
157,Decide,Finance,Who qualifies for mortgage approval,Yes
157,Decide,Education,Which career paths to recommend to students,No
157,Decide,Education,Which students should receive disciplinary action,No
157,Advise,Justice,Whether to release convicted criminals from jail,No
157,Advise,Justice,Who police should stop and search,No
157,Advise,Justice,Which neighborhoods should have more police patrols,No
157,Advise,Healthcare,When to withdraw life support,No
157,Advise,Business,Whether to extend an employee’s contract,Yes
157,Advise,Military,Whether to launch cyber counterattacks,Yes
157,Advise,Disaster relief,Who to evacuate during natural disasters,No
157,Advise,Disaster relief,Who gets priority access to shelters after natural disasters,No
157,Advise,Social media,Which online content to remove as misinformation,Yes
157,Advise,Social media,Which online videos to remove as deep fakes,Yes
157,Advise,Government,Who to target with political messaging,Yes
157,Advise,Government,Who qualifies for government welfare programs,Yes
157,Advise,Finance,Whether to offer loans to small businesses,Yes
157,Advise,Finance,Who qualifies for mortgage approval,Yes
157,Advise,Education,Which students should receive disciplinary action,No
158,Decide,Transport,Whether to prioritise the safety of passengers or pedestrians in a car accident,No
158,Decide,Transport,Which areas should have more traffic enforcement,Yes
158,Decide,Transport,Whether to override a human driver's commands for safety reasons,Yes
158,Decide,Justice,Who police should stop and search,No
158,Decide,Justice,Which personalized rehabilitation programs to offer to offenders,Yes
158,Decide,Business,The salary to offer prospective employees,No
158,Decide,Business,Who gets promoted within a company,No
158,Decide,Disaster relief,Who to evacuate during natural disasters,No
158,Decide,Disaster relief,Who gets priority access to shelters after natural disasters,No
158,Decide,Social media,Which online content to remove as misinformation,Yes
158,Decide,Social media,Whether social media users are mental health risks,No
158,Decide,Government,Who qualifies for government welfare programs,No
158,Decide,Government,Which environmental policies to implement,No
158,Decide,Education,Which grades to give students,No
158,Decide,Education,Which students to admit to schools and universities,No
158,Advise,Transport,Which vehicles get priority at traffic lights and intersections,No
158,Advise,Transport,Which areas should have more traffic enforcement,Yes
158,Advise,Justice,Whether to grant parole to prisoners,No
158,Advise,Justice,The length of jail sentences for criminals,No
158,Advise,Healthcare,Whether to perform a surgery,No
158,Advise,Healthcare,When to withdraw life support,No
158,Advise,Business,Who to lay off during company downsizing,No
158,Advise,Military,How to allocate medical resources on the battlefield,No
158,Advise,Disaster relief,Where to deploy rescue teams after natural disasters,Yes
158,Advise,Disaster relief,How to allocate volunteers after natural disasters,Yes
158,Advise,Government,Who to target with political messaging,No
158,Advise,Finance,Whether to offer loans to individuals,No
158,Advise,Finance,Whether to offer loans to small businesses,No
158,Advise,Education,Which career paths to recommend to students,No
158,Advise,Education,Which students should receive scholarships,No
159,Decide,Transport,Whether to override a human driver's commands for safety reasons,No
159,Decide,Justice,Whether to release convicted criminals from jail,No
159,Decide,Justice,Which personalized rehabilitation programs to offer to offenders,No
159,Decide,Healthcare,When to withdraw life support,No
159,Decide,Business,Who to lay off during company downsizing,No
159,Decide,Military,Which areas to target in military operations,No
159,Decide,Military,How to allocate medical resources on the battlefield,No
159,Decide,Disaster relief,Where to allocate resources after natural disasters,No
159,Decide,Disaster relief,How to allocate volunteers after natural disasters,No
159,Decide,Social media,How to moderate online discussions on controversial topics,Yes
159,Decide,Government,Who qualifies for government welfare programs,No
159,Decide,Finance,Whether to invest in particular stocks,No
159,Decide,Finance,Who qualifies for mortgage approval,No
159,Decide,Finance,Which customers receive credit card limit increases,No
159,Decide,Education,Which students should receive scholarships,No
159,Advise,Transport,Which areas should have more traffic enforcement,Yes
159,Advise,Healthcare,Whether to perform a surgery,No
159,Advise,Business,Who to lay off during company downsizing,No
159,Advise,Business,Who gets promoted within a company,Yes
159,Advise,Military,Which areas to target in military operations,No
159,Advise,Military,Whether to authorise drone strikes,No
159,Advise,Disaster relief,Where to deploy rescue teams after natural disasters,No
159,Advise,Social media,Which news articles to present to users on social media,No
159,Advise,Social media,Which social media accounts to ban for harmful behavior,Yes
159,Advise,Government,Who to target with political messaging,No
159,Advise,Government,Who qualifies for government welfare programs,Yes
159,Advise,Government,Who gets audited for tax fraud,Yes
159,Advise,Finance,Whether to offer loans to individuals,Yes
159,Advise,Finance,Who qualifies for mortgage approval,Yes
159,Advise,Finance,Which customers receive credit card limit increases,Yes
160,Decide,Transport,Which vehicles get priority at traffic lights and intersections,No
160,Decide,Transport,Which areas should have more traffic enforcement,No
160,Decide,Transport,Whether to override a human driver's commands for safety reasons,Yes
160,Decide,Healthcare,When to withdraw life support,No
160,Decide,Military,Where to fire missiles in military operations,No
160,Decide,Military,Which areas to target in military operations,No
160,Decide,Disaster relief,Who should receive medical treatment after natural disasters,Yes
160,Decide,Disaster relief,Who gets priority access to shelters after natural disasters,Yes
160,Decide,Disaster relief,How to allocate volunteers after natural disasters,Yes
160,Decide,Social media,Whether social media users are mental health risks,No
160,Decide,Government,Which environmental policies to implement,No
160,Decide,Finance,Who qualifies for mortgage approval,Yes
160,Decide,Education,Which grades to give students,No
160,Decide,Education,Which students to admit to schools and universities,Yes
160,Decide,Education,Which students require additional academic support,Yes
160,Advise,Transport,Which vehicles get priority at traffic lights and intersections,No
160,Advise,Transport,Whether to override a human driver's commands for safety reasons,Yes
160,Advise,Justice,Whether to release convicted criminals from jail,No
160,Advise,Justice,Which neighborhoods should have more police patrols,No
160,Advise,Healthcare,Whether to perform a surgery,No
160,Advise,Healthcare,Which personalised treatments to recommend to patients,Yes
160,Advise,Healthcare,Who should receive mental health support,No
160,Advise,Healthcare,Who gets an organ transplant,No
160,Advise,Business,The salary to offer prospective employees,Yes
160,Advise,Military,Whether to launch cyber counterattacks,No
160,Advise,Military,Whether to authorise drone strikes,No
160,Advise,Military,How to allocate medical resources on the battlefield,Yes
160,Advise,Disaster relief,Who to evacuate during natural disasters,No
160,Advise,Social media,Which online content to remove as misinformation,Yes
160,Advise,Education,Which students to admit to schools and universities,No
161,Decide,Transport,Whether to override a human driver's commands for safety reasons,Yes
161,Decide,Justice,Who police should stop and search,Yes
161,Decide,Justice,Which personalized rehabilitation programs to offer to offenders,Yes
161,Decide,Healthcare,Who to allocate ventilators to,Yes
161,Decide,Healthcare,Which personalised treatments to recommend to patients,Yes
161,Decide,Healthcare,Who gets an organ transplant,Yes
161,Decide,Business,Who to lay off during company downsizing,Yes
161,Decide,Business,Who gets promoted within a company,No
161,Decide,Business,Whether to extend an employee’s contract,No
161,Decide,Disaster relief,How to allocate volunteers after natural disasters,Yes
161,Decide,Social media,How to moderate online discussions on controversial topics,Yes
161,Decide,Government,Who qualifies for government welfare programs,Yes
161,Decide,Finance,Whether to offer loans to individuals,Yes
161,Decide,Finance,Which premiums to set in insurance policies,Yes
161,Decide,Education,Which students to admit to schools and universities,No
161,Advise,Transport,Whether to prioritise the safety of passengers or pedestrians in a car accident,No
161,Advise,Healthcare,Whether to perform a surgery,Yes
161,Advise,Healthcare,Which personalised treatments to recommend to patients,Yes
161,Advise,Business,Who to hire for a job,Yes
161,Advise,Business,Who to lay off during company downsizing,Yes
161,Advise,Military,Which areas to target in military operations,Yes
161,Advise,Military,Whether to use lethal or non-lethal force in military operations,No
161,Advise,Disaster relief,Who gets priority access to shelters after natural disasters,Yes
161,Advise,Social media,Which online content to remove as misinformation,Yes
161,Advise,Social media,Which social media accounts to ban for harmful behavior,Yes
161,Advise,Government,Which refugees should be given asylum,Yes
161,Advise,Government,How to allocate public healthcare funding,No
161,Advise,Finance,Whether to offer loans to individuals,Yes
161,Advise,Finance,Whether to offer loans to small businesses,Yes
161,Advise,Education,Which grades to give students,Yes
162,Decide,Transport,How to allocate ridesharing vehicles to customers,Yes
162,Decide,Justice,Which personalized rehabilitation programs to offer to offenders,Yes
162,Decide,Justice,Which neighborhoods should have more police patrols,Yes
162,Decide,Healthcare,Who should receive mental health support,No
162,Decide,Healthcare,Who gets an organ transplant,No
162,Decide,Business,Who to hire for a job,No
162,Decide,Business,Who gets promoted within a company,Yes
162,Decide,Military,Where to fire missiles in military operations,No
162,Decide,Military,Which areas to target in military operations,No
162,Decide,Military,Whether to launch cyber counterattacks,No
162,Decide,Military,How to allocate medical resources on the battlefield,No
162,Decide,Social media,Whether social media users are mental health risks,No
162,Decide,Social media,How to moderate online discussions on controversial topics,Yes
162,Decide,Government,Who qualifies for government welfare programs,No
162,Decide,Education,Which students require additional academic support,Yes
162,Advise,Justice,Whether to release convicted criminals from jail,Yes
162,Advise,Justice,The length of jail sentences for criminals,No
162,Advise,Justice,Who police should stop and search,Yes
162,Advise,Healthcare,Who should receive mental health support,No
162,Advise,Healthcare,Who gets an organ transplant,No
162,Advise,Business,Who to hire for a job,No
162,Advise,Business,Who to invite to a job interview,Yes
162,Advise,Military,Which areas to target in military operations,No
162,Advise,Disaster relief,Where to deploy rescue teams after natural disasters,Yes
162,Advise,Social media,Which news articles to present to users on social media,Yes
162,Advise,Government,Who to target with political messaging,Yes
162,Advise,Government,Which refugees should be given asylum,Yes
162,Advise,Government,Which environmental policies to implement,Yes
162,Advise,Finance,Whether to offer loans to individuals,Yes
162,Advise,Finance,Who qualifies for mortgage approval,Yes
163,Decide,Transport,Which areas should have more traffic enforcement,Yes
163,Decide,Transport,Whether to override a human driver's commands for safety reasons,No
163,Decide,Healthcare,Whether to perform a surgery,No
163,Decide,Business,Who to invite to a job interview,No
163,Decide,Business,Who to lay off during company downsizing,No
163,Decide,Business,Who gets promoted within a company,No
163,Decide,Military,Which areas to target in military operations,Yes
163,Decide,Disaster relief,Who should receive medical treatment after natural disasters,Yes
163,Decide,Disaster relief,Who to evacuate during natural disasters,No
163,Decide,Disaster relief,Where to deploy rescue teams after natural disasters,Yes
163,Decide,Government,Who gets audited for tax fraud,Yes
163,Decide,Finance,Whether to offer loans to individuals,No
163,Decide,Finance,Whether to offer loans to small businesses,No
163,Decide,Finance,Who qualifies for mortgage approval,Yes
163,Decide,Education,Which students should receive scholarships,Yes
163,Advise,Transport,Which vehicles get priority at traffic lights and intersections,Yes
163,Advise,Justice,Who police should stop and search,Yes
163,Advise,Healthcare,Whether to perform a surgery,No
163,Advise,Healthcare,Which personalised treatments to recommend to patients,No
163,Advise,Healthcare,Who should receive mental health support,Yes
163,Advise,Healthcare,When to withdraw life support,No
163,Advise,Business,Who to invite to a job interview,No
163,Advise,Business,Who gets promoted within a company,No
163,Advise,Business,Whether to extend an employee’s contract,No
163,Advise,Social media,Which social media accounts to ban for harmful behavior,No
163,Advise,Social media,How to moderate online discussions on controversial topics,Yes
163,Advise,Government,How to allocate public healthcare funding,Yes
163,Advise,Finance,Whether to invest in particular stocks,Yes
163,Advise,Education,Which students should receive scholarships,Yes
163,Advise,Education,Which students should receive disciplinary action,Yes
164,Decide,Transport,How to allocate ridesharing vehicles to customers,No
164,Decide,Transport,Which areas should have more traffic enforcement,No
164,Decide,Transport,Whether to override a human driver's commands for safety reasons,No
164,Decide,Healthcare,Who to allocate ventilators to,No
164,Decide,Business,Who to invite to a job interview,Yes
164,Decide,Military,Whether to launch cyber counterattacks,Yes
164,Decide,Disaster relief,Who should receive medical treatment after natural disasters,No
164,Decide,Disaster relief,Where to deploy rescue teams after natural disasters,No
164,Decide,Disaster relief,Who gets priority access to shelters after natural disasters,No
164,Decide,Social media,Whether social media users are mental health risks,Yes
164,Decide,Government,Which environmental policies to implement,No
164,Decide,Government,Who gets audited for tax fraud,No
164,Decide,Finance,Whether to offer loans to individuals,Yes
164,Decide,Finance,Whether to offer loans to small businesses,Yes
164,Decide,Finance,Which premiums to set in insurance policies,Yes
164,Advise,Transport,Which pedestrian to hit in a car accident,No
164,Advise,Justice,Whether to release convicted criminals from jail,No
164,Advise,Justice,Whether to grant parole to prisoners,No
164,Advise,Justice,Who police should stop and search,No
164,Advise,Healthcare,Who to allocate ventilators to,No
164,Advise,Military,Whether to use lethal or non-lethal force in military operations,Yes
164,Advise,Disaster relief,Who should receive medical treatment after natural disasters,No
164,Advise,Disaster relief,Who gets priority access to shelters after natural disasters,No
164,Advise,Government,Who to target with political messaging,Yes
164,Advise,Government,Who gets audited for tax fraud,No
164,Advise,Finance,Whether to offer loans to small businesses,Yes
164,Advise,Finance,Whether to invest in particular stocks,Yes
164,Advise,Finance,Who qualifies for mortgage approval,Yes
164,Advise,Education,Which grades to give students,Yes
164,Advise,Education,Which students should receive scholarships,Yes
165,Decide,Transport,Whether to prioritise the safety of passengers or pedestrians in a car accident,No
165,Decide,Transport,How to allocate ridesharing vehicles to customers,Yes
165,Decide,Transport,Whether to override a human driver's commands for safety reasons,Yes
165,Decide,Justice,The length of jail sentences for criminals,Yes
165,Decide,Healthcare,Whether to perform a surgery,No
165,Decide,Healthcare,Who should receive mental health support,No
165,Decide,Business,Who to invite to a job interview,Yes
165,Decide,Military,How to allocate medical resources on the battlefield,No
165,Decide,Disaster relief,Who should receive medical treatment after natural disasters,No
165,Decide,Disaster relief,Where to deploy rescue teams after natural disasters,No
165,Decide,Social media,Which social media accounts to ban for harmful behavior,Yes
165,Decide,Government,Who to target with political messaging,No
165,Decide,Finance,Whether to invest in particular stocks,Yes
165,Decide,Education,Which grades to give students,No
165,Decide,Education,Which career paths to recommend to students,Yes
165,Advise,Transport,Which vehicles get priority at traffic lights and intersections,Yes
165,Advise,Transport,How to allocate ridesharing vehicles to customers,Yes
